time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1660273555638706000,6.307705810546875,-0.7638260126113892,0.6317510008811951,-0.04037899896502495,0.12580899894237518,0.4556151032447815,1.3478751182556152,2.4489195346832275
1660273555648705800,6.317705810546875,-0.7659749984741211,0.6291980147361755,-0.038481999188661575,0.12613199651241302,0.45244866609573364,1.3405382633209229,2.454244375228882
1660273555658706000,6.327705810546875,-0.7671499848365784,0.6279429793357849,-0.03643300011754036,0.1258549988269806,0.45518022775650024,1.336265206336975,2.4547901153564453
1660273555668259800,6.337259765625,-0.7670890092849731,0.6280949711799622,-0.035002000629901886,0.12587599456310272,0.4642355144023895,1.3353972434997559,2.447746515274048
1660273555677416400,6.34641650390625,-0.7661299705505371,0.629173994064331,-0.0344030000269413,0.12648899853229523,0.47713884711265564,1.3368592262268066,2.4348394870758057
1660273555693443300,6.362443359375,-0.7661299705505371,0.629173994064331,-0.0344030000269413,0.12648899853229523,0.47713884711265564,1.3368592262268066,2.4348394870758057
1660273555703442400,6.3724423828125,-0.7647470235824585,0.6306310296058655,-0.034683000296354294,0.12752699851989746,0.48978716135025024,1.3395977020263672,2.4203460216522217
1660273555713440300,6.382440185546875,-0.7631949782371521,0.6322150230407715,-0.0358630008995533,0.12864899635314941,0.49898508191108704,1.3432998657226562,2.4078965187072754
1660273555723440400,6.3924404296875,-0.761148989200592,0.6343430280685425,-0.037772998213768005,0.12974099814891815,0.5080108642578125,1.3488028049468994,2.3946375846862793
1660273555733440300,6.402440185546875,-0.7576829791069031,0.6379169821739197,-0.04094700142741203,0.1315310001373291,0.5245806574821472,1.358024001121521,2.371077299118042
1660273555743440600,6.412440673828125,-0.751803994178772,0.6440730094909668,-0.04519199952483177,0.1338530033826828,0.5610247254371643,1.3731502294540405,2.325415849685669
1660273555753440500,6.4224404296875,-0.7435809969902039,0.6527379751205444,-0.050335999578237534,0.13595899939537048,0.623184323310852,1.394012212753296,2.2531232833862305
1660273555763440600,6.432440673828125,-0.7334139943122864,0.6634250283241272,-0.056435998529195786,0.13705599308013916,0.7182151675224304,1.4196571111679077,2.148069381713867
1660273555773440800,6.442440673828125,-0.7217429876327515,0.6755859851837158,-0.06326600164175034,0.1366250067949295,0.8670889139175415,1.448133111000061,1.9903050661087036
1660273555783440600,6.452440673828125,-0.7094550132751465,0.6881179809570312,-0.07024899870157242,0.13501900434494019,1.1067126989364624,1.4742952585220337,1.7431731224060059
1660273555793440800,6.462440673828125,-0.6970149874687195,0.7004259824752808,-0.07725899666547775,0.13267800211906433,1.4831392765045166,1.4922387599945068,1.3601959943771362
1660273555803440000,6.472440185546875,-0.6849390268325806,0.7119010090827942,-0.0846169963479042,0.12997500598430634,1.9546477794647217,1.4961302280426025,0.8820306062698364
1660273555813440300,6.482440185546875,-0.6741009950637817,0.7219529747962952,-0.09147299826145172,0.12649700045585632,2.354853391647339,1.4868732690811157,0.47693294286727905
1660273555823440100,6.492440185546875,-0.6647080183029175,0.7309939861297607,-0.09583199769258499,0.12093300372362137,2.6255111694335938,1.4704911708831787,0.20790763199329376
1660273555833440300,6.502440185546875,-0.656944990158081,0.7394220232963562,-0.09583199769258499,0.11177399754524231,2.8030591011047363,1.4519174098968506,0.04334051162004471
1660273555843440000,6.512440185546875,-0.6511390209197998,0.7472169995307922,-0.09071200340986252,0.09723799675703049,2.940164566040039,1.4344966411590576,-0.06578701734542847
1660273555853440300,6.522440185546875,-0.6462979912757874,0.754256010055542,-0.08402299880981445,0.07959999889135361,3.0662388801574707,1.4178385734558105,-0.15724614262580872
1660273555863438600,6.5324384765625,-0.6406760215759277,0.7607349753379822,-0.08171799778938293,0.0643249973654747,-3.1015594005584717,1.3990176916122437,-0.24770483374595642
1660273555873438700,6.542438720703125,-0.6337429881095886,0.7670130133628845,-0.08427199721336365,0.05437999963760376,-3.019608974456787,1.377329707145691,-0.3193039000034332
1660273555882992600,6.55199267578125,-0.6265479922294617,0.7731959819793701,-0.0860690027475357,0.046863000839948654,-2.9750382900238037,1.3556991815567017,-0.35592034459114075
1660273555892149200,6.561149169921875,-0.62009197473526,0.7789989709854126,-0.08447299897670746,0.038853999227285385,-2.949950695037842,1.336449384689331,-0.3674805164337158
1660273555908176400,6.57717626953125,-0.62009197473526,0.7789989709854126,-0.08447299897670746,0.038853999227285385,-2.949950695037842,1.336449384689331,-0.3674805164337158
1660273555918176300,6.58717626953125,-0.6150749921798706,0.7841969728469849,-0.07726400345563889,0.027331000193953514,-2.929110527038574,1.3207594156265259,-0.3617010712623596
1660273555928175400,6.59717529296875,-0.6122069954872131,0.7875609993934631,-0.0686039999127388,0.015602000057697296,-2.9081506729125977,1.310996413230896,-0.35361048579216003
1660273555938174700,6.6071748046875,-0.6122080087661743,0.7878350019454956,-0.06637199968099594,0.010521999560296535,-2.8885679244995117,1.3094172477722168,-0.3627564013004303
1660273555948174300,6.61717431640625,-0.6140270233154297,0.7857810258865356,-0.07306600362062454,0.013430999591946602,-2.8691177368164062,1.312961220741272,-0.3959023058414459
1660273555958174500,6.627174560546875,-0.6147220134735107,0.7838820219039917,-0.0851920023560524,0.019641999155282974,-2.846719264984131,1.3135167360305786,-0.4444991648197174
1660273555968174300,6.63717431640625,-0.6126260161399841,0.7837340235710144,-0.09893500059843063,0.025723999366164207,-2.826336145401001,1.306826114654541,-0.4933314919471741
1660273555978174200,6.64717431640625,-0.6085379719734192,0.7854310274124146,-0.10953599959611893,0.02792299911379814,-2.807614326477051,1.2944047451019287,-0.5305569171905518
1660273555988174000,6.657174072265625,-0.603717029094696,0.787992000579834,-0.11765900254249573,0.02736400067806244,-2.7898037433624268,1.2795531749725342,-0.5594435334205627
1660273555998174200,6.66717431640625,-0.5980809926986694,0.7913129925727844,-0.12431800365447998,0.02582399919629097,-2.777844190597534,1.2628540992736816,-0.5790358781814575
1660273556008174000,6.677174072265625,-0.5912089943885803,0.7955380082130432,-0.13020500540733337,0.025225000455975533,-2.778597354888916,1.244472861289978,-0.5862240791320801
1660273556018174000,6.687174072265625,-0.5831320285797119,0.8003799915313721,-0.1364240050315857,0.027110999450087547,-2.7930655479431152,1.2251349687576294,-0.5838346481323242
1660273556028173800,6.697173828125,-0.5739279985427856,0.8057730197906494,-0.14262400567531586,0.03151300176978111,-2.820233106613159,1.2051711082458496,-0.5724546909332275
1660273556038173700,6.707173583984375,-0.5639780163764954,0.8115730285644531,-0.1478949934244156,0.03746499866247177,-2.856006622314453,1.185003638267517,-0.5534757971763611
1660273556048173800,6.717173828125,-0.5540080070495605,0.8172739744186401,-0.15232500433921814,0.04398399963974953,-2.8933796882629395,1.165415644645691,-0.5325936675071716
1660273556058173700,6.727173583984375,-0.544625997543335,0.8224179744720459,-0.15624499320983887,0.050971001386642456,-2.9297826290130615,1.147520661354065,-0.5126777291297913
1660273556068173600,6.737173583984375,-0.5364840030670166,0.8264449834823608,-0.1602800041437149,0.059011999517679214,-2.965118408203125,1.1329476833343506,-0.4955325424671173
1660273556078173700,6.747173583984375,-0.5299400091171265,0.8290320038795471,-0.16485999524593353,0.06848400086164474,-2.9999172687530518,1.122657299041748,-0.4817705452442169
1660273556088173600,6.757173583984375,-0.5253850221633911,0.8300589919090271,-0.16964299976825714,0.07869900017976761,-3.032724380493164,1.1172584295272827,-0.471284419298172
